Timestamp,PM2.5,PM10,NO2,SO2,CO,Ozone,Temperature,Relative_humidity
2023-03-30 15:00:00,17.14,64.36,25.19,11.98,1.29,1.55,28.4,80
2023-03-30 16:00:00,21.97,77.77,19.28,19.65,1.28,1.54,27.5,88
2023-03-30 17:00:00,21.11,69.9,15.98,16.22,1.28,1.62,25.8,91
2023-03-30 18:00:00,25.06,103.38,25.68,19.92,1.3,1.59,25.4,91
2023-03-30 19:00:00,27.14,80.0,34.82,21.45,1.28,1.62,25.1,92
2023-03-30 20:00:00,31.8,79.46,15.79,20.2,1.26,1.6,24.9,92
2023-03-30 21:00:00,25.17,57.98,16.32,22.81,1.25,1.62,24.6,94
2023-03-30 22:00:00,30.94,57.05,19.9,27.73,1.24,1.63,24.5,95
2023-03-30 23:00:00,28.63,58.26,10.74,25.18,1.2,1.59,24.6,96
2023-03-31 00:00:00,13.14,29.34,6.04,27.86,1.18,1.59,25.0,96
2023-03-31 01:00:00,18.4,43.2,10.36,29.88,1.17,1.6,25.0,94
2023-03-31 02:00:00,32.2,51.08,8.96,30.79,1.16,1.56,26.2,89
2023-03-31 03:00:00,38.74,53.92,5.99,30.97,1.15,1.61,27.5,83
2023-03-31 04:00:00,30.51,51.39,4.99,33.62,1.16,1.62,28.8,76
2023-03-31 05:00:00,48.22,67.14,3.92,34.12,1.16,1.54,30.1,69
2023-03-31 06:00:00,55.77,73.0,2.82,34.56,1.17,1.62,30.9,66
2023-03-31 07:00:00,48.0,73.0,2.38,34.71,1.18,1.61,31.0,65
2023-03-31 08:00:00,47.41,72.46,3.32,113.48,0.98,1.59,30.7,65
2023-03-31 09:00:00,28.5,56.0,2.92,33.6,1.23,1.6,30.8,61
2023-03-31 10:00:00,28.5,56.0,13.9,69.75,1.22,1.44,30.1,67
2023-03-31 11:00:00,28.32,56.41,14.88,14.92,1.25,1.59,29.9,69
2023-03-31 12:00:00,21.86,72.74,19.4,21.18,1.24,1.61,29.5,69
2023-03-31 13:00:00,16.97,63.05,26.1,16.43,1.25,1.52,28.8,75
2023-03-31 14:00:00,15.97,65.02,24.88,17.25,1.25,1.6,28.4,77
2023-03-31 15:00:00,15.08,66.03,30.87,15.22,1.25,1.57,28.3,77
2023-03-31 16:00:00,17.88,67.0,22.71,16.32,1.21,1.59,27.9,81
2023-03-31 17:00:00,14.08,61.28,26.9,18.68,1.08,1.64,27.3,87
2023-03-31 18:00:00,17.2,72.33,22.64,16.93,1.12,1.58,26.6,94
2023-03-31 19:00:00,23.86,84.48,24.74,21.08,1.11,1.55,26.4,97
2023-03-31 20:00:00,18.74,64.56,16.46,21.39,1.08,1.66,26.1,97
2023-03-31 21:00:00,10.03,48.14,7.78,30.26,1.05,1.62,26.0,96
2023-03-31 22:00:00,10.94,53.83,9.71,27.58,1.03,1.58,25.6,98
2023-03-31 23:00:00,9.21,46.79,4.89,33.52,1.01,1.58,25.3,99
2023-04-01 00:00:00,18.26,38.39,4.7,36.0,0.99,1.58,25.9,98
2023-04-01 01:00:00,26.46,53.9,1.91,32.07,0.97,1.58,25.9,96
2023-04-01 02:00:00,8.8,50.07,2.3,33.85,0.95,1.59,26.8,88
2023-04-01 03:00:00,36.17,53.1,1.78,36.62,0.94,1.61,28.1,81
2023-04-01 04:00:00,41.94,57.32,1.52,33.87,0.94,1.56,29.2,74
2023-04-01 05:00:00,40.74,70.68,2.2,36.7,0.96,1.57,30.2,68
2023-04-01 06:00:00,66.62,99.56,2.45,35.74,1.0,1.51,30.6,67
2023-04-01 07:00:00,87.15,160.9,2.96,40.6,1.04,1.58,30.6,67
2023-04-01 08:00:00,57.88,116.54,1.24,38.2,1.06,1.64,31.3,64
2023-04-01 09:00:00,53.23,98.76,2.74,36.15,1.08,1.6,30.2,68
2023-04-01 10:00:00,27.0,127.53,5.5,34.84,1.08,1.57,30.1,68
2023-04-01 11:00:00,26.66,68.58,12.4,35.18,1.08,1.58,30.0,70
2023-04-01 12:00:00,14.97,51.9,14.96,27.58,1.07,1.59,29.4,71
2023-04-01 13:00:00,14.06,48.12,20.51,23.54,1.05,1.59,28.8,75
2023-04-01 14:00:00,15.88,52.85,16.27,18.01,1.03,1.57,28.5,76
2023-04-01 15:00:00,11.04,47.0,19.25,20.19,1.03,1.6,28.5,76
2023-04-01 16:00:00,13.0,46.88,17.76,19.81,1.02,1.58,28.1,80
2023-04-01 17:00:00,13.11,42.46,19.44,19.56,1.05,1.66,27.8,83
2023-04-01 18:00:00,17.08,61.02,15.95,20.98,1.08,1.59,27.6,84
2023-04-01 19:00:00,19.97,61.88,15.96,22.8,1.08,1.68,27.4,87
2023-04-01 20:00:00,18.86,56.58,16.39,24.38,1.06,1.6,27.1,90
2023-04-01 21:00:00,13.98,40.0,12.39,23.25,1.04,1.59,26.1,93
2023-04-01 22:00:00,12.86,40.12,11.0,25.4,1.02,1.49,25.2,98
2023-04-01 23:00:00,8.09,44.63,6.75,27.66,1.0,4.55,24.8,94
2023-04-02 00:00:00,11.98,29.07,4.21,28.92,0.98,4.55,24.2,96
2023-04-02 01:00:00,11.14,32.12,2.98,30.12,0.96,4.55,23.9,94
2023-04-02 02:00:00,17.35,37.27,1.76,33.01,0.94,4.55,24.8,92
2023-04-02 03:00:00,32.14,48.2,1.86,33.87,0.93,4.55,26.3,87
2023-04-02 04:00:00,37.95,55.95,2.92,38.12,0.92,4.55,27.8,81
2023-04-02 05:00:00,36.42,54.68,2.26,34.48,0.93,4.55,29.1,74
2023-04-02 06:00:00,53.98,81.85,2.02,35.12,0.94,4.55,30.0,68
2023-04-02 07:00:00,52.35,76.17,2.26,34.01,0.95,4.55,30.3,68
2023-04-02 08:00:00,25.23,82.54,1.9,36.94,0.97,4.55,30.0,71
2023-04-02 09:00:00,34.81,64.32,3.37,33.84,0.98,4.55,29.8,69
2023-04-02 10:00:00,27.0,77.0,1.69,35.92,0.98,4.55,29.7,68
2023-04-02 11:00:00,40.05,68.02,11.86,11.45,1.14,4.55,29.6,67
2023-04-02 12:00:00,40.05,68.02,11.86,11.45,1.14,4.55,29.2,69
2023-04-02 13:00:00,40.05,68.02,11.86,11.45,1.14,4.55,28.7,72
2023-04-02 14:00:00,40.05,68.02,11.86,11.45,1.14,4.55,28.5,75
2023-04-02 15:00:00,27.04,76.37,4.33,11.45,0.95,4.55,28.3,76
2023-04-02 16:00:00,27.97,56.23,13.41,11.45,1.06,4.55,28.1,76
2023-04-02 17:00:00,10.06,65.36,11.88,11.45,1.04,4.55,27.9,78
2023-04-02 18:00:00,12.03,78.51,14.88,11.45,1.03,4.55,27.4,83
2023-04-02 19:00:00,13.11,59.56,11.02,11.45,1.01,4.55,26.8,89
2023-04-02 20:00:00,16.86,43.05,8.36,11.45,1.01,4.55,26.5,89
2023-04-02 21:00:00,12.11,45.34,8.63,96.88,0.98,4.55,26.1,88
2023-04-02 22:00:00,15.97,58.76,6.74,27.86,0.97,4.55,25.8,88
2023-04-02 23:00:00,15.12,49.09,3.49,27.64,0.96,4.55,25.7,88
2023-04-03 00:00:00,19.91,53.0,2.03,32.8,0.94,4.55,26.0,88
2023-04-03 01:00:00,16.76,52.88,2.58,35.55,0.93,4.55,25.7,87
2023-04-03 02:00:00,7.17,48.1,1.89,37.66,0.92,4.55,26.6,83
2023-04-03 03:00:00,12.98,51.9,1.64,39.18,0.91,4.55,27.9,77
2023-04-03 04:00:00,12.12,48.05,2.65,38.28,0.9,4.55,29.2,71
2023-04-03 05:00:00,17.32,50.22,1.98,40.28,0.9,4.55,30.2,65
2023-04-03 06:00:00,30.43,59.29,1.71,38.92,0.9,4.55,30.3,67
2023-04-03 07:00:00,11.6,71.0,3.81,42.26,0.92,4.55,30.3,67
2023-04-03 08:00:00,31.54,71.34,3.29,44.12,0.92,4.55,30.4,65
2023-04-03 09:00:00,16.09,85.22,5.32,43.12,0.94,4.55,30.9,62
2023-04-03 10:00:00,20.02,93.88,21.64,39.53,0.97,1.58,30.2,65
2023-04-03 11:00:00,21.04,88.78,23.29,39.2,1.01,1.62,29.7,69
2023-04-03 12:00:00,22.95,79.73,26.13,32.02,1.03,1.68,29.4,69
2023-04-03 13:00:00,20.83,69.02,27.83,28.31,1.02,1.64,28.9,71
2023-04-03 14:00:00,15.02,69.92,26.31,30.96,1.02,1.56,28.6,75
2023-04-03 15:00:00,16.07,67.02,22.64,28.23,1.02,1.57,28.5,76
2023-04-03 16:00:00,18.81,67.88,20.24,28.69,1.03,1.61,28.2,78
2023-04-03 17:00:00,11.09,63.46,25.04,29.16,1.04,1.56,27.6,81
2023-04-03 18:00:00,15.07,81.98,23.58,31.8,1.06,1.55,27.0,88
2023-04-03 19:00:00,17.98,80.76,22.53,30.83,1.04,1.64,25.7,89
2023-04-03 20:00:00,16.81,70.44,11.89,35.24,1.01,1.56,24.4,94
2023-04-03 21:00:00,9.02,47.9,11.32,39.35,0.99,1.62,25.1,90
2023-04-03 22:00:00,9.98,44.07,11.07,37.08,0.96,1.58,24.4,92
2023-04-03 23:00:00,8.95,46.86,12.45,41.99,0.94,1.57,24.7,91
2023-04-04 00:00:00,7.16,41.26,6.16,42.59,0.92,1.59,25.4,85
2023-04-04 01:00:00,13.84,51.83,4.54,43.56,0.92,1.6,25.1,87
2023-04-04 02:00:00,6.98,44.51,1.95,47.06,0.9,1.57,25.6,85
2023-04-04 03:00:00,6.0,25.0,2.38,45.11,0.88,1.58,26.9,80
2023-04-04 04:00:00,6.09,25.12,1.24,46.92,0.87,1.6,27.7,80
2023-04-04 05:00:00,10.81,30.02,1.29,49.66,0.86,1.61,29.1,69
2023-04-04 06:00:00,40.05,68.02,1.93,51.18,0.86,1.62,30.1,63
2023-04-04 07:00:00,32.09,43.39,1.53,51.92,0.88,1.74,30.4,60
2023-04-04 08:00:00,35.84,59.07,1.68,46.9,0.9,1.6,30.3,59
2023-04-04 09:00:00,28.63,62.0,3.16,47.8,0.91,1.6,29.7,62
2023-04-04 10:00:00,13.35,61.82,6.92,62.31,0.98,1.37,29.4,60
2023-04-04 11:00:00,28.16,56.24,10.86,28.66,1.08,1.63,29.4,55
2023-04-04 12:00:00,13.93,65.63,8.27,49.78,1.07,1.55,28.5,74
2023-04-04 13:00:00,10.98,50.85,12.31,37.12,1.05,1.64,27.7,78
2023-04-04 14:00:00,10.16,45.39,23.02,39.96,1.05,1.63,27.1,85
2023-04-04 15:00:00,17.05,61.02,29.33,34.89,1.06,1.58,26.7,85
2023-04-04 16:00:00,18.98,62.24,28.42,28.62,1.09,1.56,26.2,89
2023-04-04 17:00:00,18.0,71.83,28.4,33.12,1.11,1.65,25.9,91
2023-04-04 18:00:00,18.42,65.93,31.75,40.44,1.13,1.57,25.7,93
2023-04-04 19:00:00,35.7,102.02,22.66,45.43,1.14,1.65,25.5,93
2023-04-04 20:00:00,22.84,62.51,15.7,37.33,1.08,1.52,25.4,92
2023-04-04 21:00:00,15.98,42.63,11.9,39.81,1.06,1.62,25.9,90
2023-04-04 22:00:00,15.07,28.17,13.95,35.06,1.03,1.61,25.9,92
2023-04-04 23:00:00,18.4,35.44,8.58,40.48,1.03,1.61,25.5,94
2023-04-05 00:00:00,35.12,54.22,11.8,48.88,1.03,1.62,25.5,95
2023-04-05 01:00:00,39.9,62.83,5.68,51.66,1.03,1.56,25.8,94
2023-04-05 02:00:00,35.98,55.66,3.87,50.21,1.03,1.63,26.4,90
2023-04-05 03:00:00,34.67,41.85,2.37,52.68,1.01,1.56,27.7,83
2023-04-05 04:00:00,20.9,35.98,2.19,52.31,0.99,1.58,28.9,77
2023-04-05 05:00:00,16.79,34.9,2.26,53.49,0.97,1.58,29.5,75
2023-04-05 06:00:00,8.3,31.7,2.31,50.26,0.96,1.58,29.6,75
2023-04-05 07:00:00,21.14,60.49,2.38,52.82,0.99,1.56,29.7,75
2023-04-05 08:00:00,26.72,79.68,3.18,51.74,1.0,1.64,29.8,74
2023-04-05 09:00:00,15.86,67.7,3.66,46.97,1.02,1.56,30.3,71
2023-04-05 10:00:00,51.42,95.74,10.32,53.64,1.07,1.55,29.7,74
2023-04-05 11:00:00,27.0,87.57,21.48,50.12,1.12,1.55,29.8,70
2023-04-05 12:00:00,26.9,74.96,29.81,39.04,1.1,1.64,29.6,73
2023-04-05 13:00:00,22.81,73.34,27.99,34.81,1.09,1.55,28.5,81
2023-04-05 14:00:00,15.18,54.06,35.64,34.74,1.12,1.64,29.0,74
2023-04-05 15:00:00,22.88,56.06,38.16,32.08,1.12,1.57,27.0,85
2023-04-05 16:00:00,18.07,58.19,35.58,32.85,1.15,1.6,25.7,86
2023-04-05 17:00:00,20.86,63.96,27.83,31.05,1.17,1.63,25.0,83
2023-04-05 18:00:00,15.23,62.94,29.94,37.56,1.18,1.66,24.7,87
2023-04-05 19:00:00,25.3,61.59,31.13,36.87,1.19,1.67,24.6,87
2023-04-05 20:00:00,37.28,77.91,15.78,38.97,1.18,1.58,24.7,88
2023-04-05 21:00:00,6.98,45.64,8.35,44.78,1.16,1.57,24.6,90
2023-04-05 22:00:00,6.26,34.8,7.96,44.77,1.14,1.58,24.6,91
2023-04-05 23:00:00,14.88,29.03,5.28,47.34,1.1,1.57,24.6,92
2023-04-06 00:00:00,11.08,29.87,3.04,47.46,1.07,1.54,25.3,98
2023-04-06 01:00:00,14.2,26.31,3.16,48.57,1.04,1.56,25.3,99
2023-04-06 02:00:00,20.95,36.25,1.94,49.48,1.01,1.52,26.2,90
2023-04-06 03:00:00,19.11,43.62,1.46,46.85,0.99,1.61,27.7,81
2023-04-06 04:00:00,24.25,32.47,2.32,50.22,0.97,1.53,28.9,76
2023-04-06 05:00:00,35.0,47.28,2.3,49.25,0.96,1.64,30.0,72
2023-04-06 06:00:00,36.07,57.17,1.61,49.45,0.97,1.59,30.6,71
2023-04-06 07:00:00,81.16,92.97,1.76,50.5,1.01,1.64,30.1,74
2023-04-06 08:00:00,44.59,91.11,2.04,46.46,1.04,1.64,30.0,73
2023-04-06 09:00:00,26.93,63.46,3.92,50.1,1.04,1.61,30.3,72
2023-04-06 10:00:00,24.18,47.98,15.97,53.36,1.12,1.58,29.4,79
2023-04-06 11:00:00,31.54,77.49,23.27,50.04,1.18,1.56,29.5,76
2023-04-06 12:00:00,12.2,61.59,23.58,47.38,1.19,1.61,29.5,76
2023-04-06 13:00:00,20.9,49.03,22.27,46.86,1.18,1.6,28.7,80
2023-04-06 14:00:00,16.95,50.16,24.18,36.96,1.14,1.55,28.3,86
2023-04-06 15:00:00,15.11,54.84,28.3,32.47,1.14,1.62,27.8,89
2023-04-06 16:00:00,19.95,49.97,17.51,31.97,1.13,1.56,27.7,86
2023-04-06 17:00:00,18.24,49.22,25.5,27.45,1.14,1.66,27.4,86
2023-04-06 18:00:00,28.46,55.93,36.21,31.03,1.13,1.64,27.3,88
2023-04-06 19:00:00,26.88,53.84,34.47,35.69,1.12,1.5,26.3,91
2023-04-06 20:00:00,22.09,49.03,23.94,33.99,1.1,1.59,26.2,92
2023-04-06 21:00:00,26.42,50.52,20.77,34.19,1.12,1.63,25.8,96
2023-04-06 22:00:00,44.14,66.0,14.36,38.79,1.11,1.62,25.0,99
2023-04-06 23:00:00,50.0,66.47,14.97,42.75,1.11,1.54,24.7,97
2023-04-07 00:00:00,50.05,80.38,11.4,46.08,1.11,1.56,25.8,95
2023-04-07 01:00:00,51.65,62.9,3.47,48.42,1.11,1.5,25.6,95
2023-04-07 02:00:00,37.02,59.38,2.6,50.44,1.1,1.56,26.1,93
2023-04-07 03:00:00,38.23,42.13,2.69,49.08,1.08,1.59,27.1,85
2023-04-07 04:00:00,40.05,68.02,2.55,49.4,1.06,1.6,28.1,82
2023-04-07 05:00:00,57.04,67.16,2.25,50.22,1.06,1.46,29.2,77
2023-04-07 06:00:00,59.16,72.0,3.12,53.08,1.07,1.58,29.9,73
2023-04-07 07:00:00,65.37,72.19,1.3,51.44,1.08,1.6,29.8,75
2023-04-07 08:00:00,38.76,77.14,2.38,49.36,1.08,1.49,29.3,78
2023-04-07 09:00:00,28.84,51.44,3.39,47.88,1.07,1.56,30.0,72
2023-04-07 10:00:00,21.95,35.59,5.02,50.73,1.08,1.58,29.1,78
2023-04-07 11:00:00,20.11,53.06,4.89,48.51,1.09,1.64,29.3,76
2023-04-07 12:00:00,24.88,54.25,4.62,49.62,1.08,1.57,29.2,75
2023-04-07 13:00:00,19.9,31.77,5.25,48.76,1.08,1.58,28.7,80
2023-04-07 14:00:00,16.09,25.62,13.45,36.64,1.05,1.62,28.4,84
2023-04-07 15:00:00,19.9,42.89,9.42,37.0,1.04,1.56,27.9,89
2023-04-07 16:00:00,40.05,68.02,11.6,31.25,1.04,1.66,27.9,85
2023-04-07 17:00:00,14.28,37.84,13.85,37.96,1.04,1.63,25.2,95
2023-04-07 18:00:00,23.88,33.16,7.92,39.73,1.03,1.67,25.4,94
2023-04-07 19:00:00,20.16,37.97,7.68,45.0,1.05,1.58,25.5,93
2023-04-07 20:00:00,26.91,37.03,3.2,46.44,1.04,1.59,24.8,95
2023-04-07 21:00:00,22.72,37.6,2.76,46.6,1.04,1.63,25.0,97
2023-04-07 22:00:00,11.25,25.9,2.11,39.07,1.03,1.54,25.0,97
2023-04-07 23:00:00,22.38,23.33,1.48,49.18,1.02,1.61,25.0,99
2023-04-08 00:00:00,40.05,68.02,3.4,46.95,1.02,1.65,25.7,90
2023-04-08 01:00:00,45.18,45.7,2.34,45.77,1.02,1.6,25.4,96
2023-04-08 02:00:00,37.14,56.62,2.0,44.82,1.0,1.52,26.2,92
2023-04-08 03:00:00,43.09,45.63,1.07,48.2,1.01,1.68,27.3,87
2023-04-08 04:00:00,47.04,64.72,2.72,46.31,1.02,1.6,28.7,80
2023-04-08 05:00:00,49.48,56.25,2.56,49.88,1.02,1.56,29.9,68
2023-04-08 06:00:00,40.05,68.02,1.99,49.7,1.03,1.57,30.7,66
2023-04-08 07:00:00,76.42,85.25,3.32,51.5,1.05,1.5,30.5,68
2023-04-08 08:00:00,51.93,93.2,1.97,52.14,1.06,1.53,30.1,68
2023-04-08 09:00:00,48.32,97.07,3.0,52.8,1.06,1.51,29.9,71
2023-04-08 10:00:00,20.0,38.09,4.25,62.35,1.06,1.62,30.1,72
2023-04-08 11:00:00,20.16,41.22,17.61,57.35,1.09,1.56,29.9,74
2023-04-08 12:00:00,27.16,48.79,31.15,41.03,1.09,1.62,29.5,72
2023-04-08 13:00:00,33.76,72.72,37.82,33.34,1.12,1.56,28.7,79
2023-04-08 14:00:00,24.04,63.97,28.31,33.56,1.13,1.62,28.4,82
2023-04-08 15:00:00,25.98,62.81,30.65,32.46,1.15,1.63,28.0,83
2023-04-08 16:00:00,25.0,57.0,31.52,32.25,1.14,1.54,27.8,84
2023-04-08 17:00:00,28.93,69.61,35.34,34.45,1.17,1.64,27.5,87
2023-04-08 18:00:00,25.98,58.09,21.1,35.02,1.19,1.56,26.9,90
2023-04-08 19:00:00,24.56,60.37,8.82,36.7,1.18,1.62,26.6,91
2023-04-08 20:00:00,6.16,41.9,11.52,36.92,1.16,1.7,26.4,91
2023-04-08 21:00:00,18.79,36.97,8.82,40.84,1.13,1.64,26.0,93
2023-04-08 22:00:00,10.32,35.59,6.3,40.7,1.09,1.53,25.7,95
2023-04-08 23:00:00,40.05,68.02,5.09,46.79,1.08,1.63,25.4,95
2023-04-09 00:00:00,13.95,16.16,1.36,47.23,1.06,1.53,26.2,97
2023-04-09 01:00:00,11.45,23.32,0.28,48.08,1.03,1.55,26.2,97
2023-04-09 02:00:00,40.05,68.02,2.73,47.82,1.01,1.61,27.1,90
2023-04-09 03:00:00,40.05,68.02,2.21,48.01,0.99,1.66,28.4,78
2023-04-09 04:00:00,40.05,68.02,1.65,50.28,0.98,1.53,29.4,74
2023-04-09 05:00:00,40.05,68.02,2.35,44.82,0.98,1.59,30.4,68
2023-04-09 06:00:00,40.05,68.02,1.93,45.48,1.0,1.58,30.4,70
2023-04-09 07:00:00,40.05,68.02,1.84,48.02,1.03,1.58,29.6,75
2023-04-09 08:00:00,29.0,72.0,0.45,54.04,1.03,1.51,30.7,68
2023-04-09 09:00:00,40.05,68.02,11.86,11.45,1.14,4.55,29.9,73
2023-04-09 10:00:00,40.05,68.02,11.86,11.45,1.14,4.55,28.9,78
2023-04-09 11:00:00,40.05,68.02,11.86,11.45,1.14,4.55,28.5,79
2023-04-09 12:00:00,40.05,68.02,11.86,11.45,1.14,4.55,28.5,77
2023-04-09 13:00:00,40.05,68.02,11.86,11.45,1.14,4.55,27.7,84
2023-04-09 14:00:00,40.05,68.02,11.86,11.45,1.14,4.55,27.4,88
2023-04-09 15:00:00,40.05,68.02,11.86,11.45,1.14,4.55,27.1,90
2023-04-09 16:00:00,40.05,68.02,11.86,11.45,1.14,4.55,26.7,93
2023-04-09 17:00:00,40.05,68.02,11.86,11.45,1.14,4.55,26.3,94
2023-04-09 18:00:00,40.05,68.02,11.86,11.45,1.14,4.55,25.9,94
2023-04-09 19:00:00,40.05,68.02,11.86,11.45,1.14,4.55,25.4,95
2023-04-09 20:00:00,40.05,68.02,11.86,11.45,1.14,4.55,25.2,95
2023-04-09 21:00:00,40.05,68.02,11.86,11.45,1.14,4.55,25.1,95
2023-04-09 22:00:00,40.05,68.02,11.86,11.45,1.14,4.55,24.9,95
2023-04-09 23:00:00,40.05,68.02,11.86,11.45,1.14,4.55,24.7,97
2023-04-10 00:00:00,40.05,68.02,11.86,11.45,1.14,4.55,25.2,93
2023-04-10 01:00:00,40.05,68.02,11.86,11.45,1.14,4.55,25.4,90
2023-04-10 02:00:00,40.05,68.02,11.86,11.45,1.14,4.55,26.5,85
2023-04-10 03:00:00,40.05,68.02,11.86,11.45,1.14,4.55,28.2,76
2023-04-10 04:00:00,40.05,68.02,11.86,11.45,1.14,4.55,29.3,73
2023-04-10 05:00:00,40.05,68.02,11.86,11.45,1.14,4.55,30.0,69
2023-04-10 06:00:00,40.05,68.02,11.86,11.45,1.14,4.55,30.3,68
2023-04-10 07:00:00,40.05,68.02,11.86,11.45,1.14,4.55,30.5,65
2023-04-10 08:00:00,40.05,68.02,11.86,11.45,1.14,4.55,30.5,65
2023-04-10 09:00:00,40.05,68.02,11.86,11.45,1.14,4.55,31.1,68
2023-04-10 10:00:00,37.11,55.97,14.44,51.54,1.08,1.57,30.3,72
2023-04-10 11:00:00,41.88,54.65,29.84,44.44,1.17,1.64,29.9,72
2023-04-10 12:00:00,37.04,44.41,38.88,31.93,1.18,1.61,29.7,73
2023-04-10 13:00:00,38.72,56.18,41.9,30.81,1.2,1.6,28.9,78
2023-04-10 14:00:00,27.0,30.62,37.99,31.29,1.19,1.59,28.7,80
2023-04-10 15:00:00,40.05,68.02,34.31,31.97,1.2,1.56,28.2,86
2023-04-10 16:00:00,6.46,41.94,32.27,30.84,1.19,1.6,27.8,87
2023-04-10 17:00:00,26.18,40.65,34.5,31.76,1.23,1.54,27.7,89
2023-04-10 18:00:00,33.77,60.0,33.76,33.67,1.24,1.63,27.2,94
2023-04-10 19:00:00,24.2,59.7,26.37,35.88,1.24,1.64,26.8,95
2023-04-10 20:00:00,32.82,50.57,19.71,38.49,1.23,1.62,26.5,95
2023-04-10 21:00:00,24.91,37.78,14.97,39.46,1.21,1.58,26.1,96
2023-04-10 22:00:00,20.88,31.09,9.52,37.12,1.18,1.59,26.1,94
2023-04-10 23:00:00,15.93,33.94,2.79,49.14,1.16,1.53,26.1,92
2023-04-11 00:00:00,13.27,32.28,2.43,49.41,1.13,1.64,25.9,92
2023-04-11 01:00:00,24.82,41.44,3.34,49.68,1.1,1.6,26.3,91
2023-04-11 02:00:00,17.66,54.87,1.52,46.62,1.08,1.64,26.8,90
2023-04-11 03:00:00,45.95,51.19,3.33,49.6,1.08,1.6,27.7,84
2023-04-11 04:00:00,44.2,57.47,2.39,48.19,1.08,1.6,28.9,77
2023-04-11 05:00:00,52.7,72.19,1.54,49.13,1.09,1.6,29.6,75
2023-04-11 06:00:00,40.91,78.72,3.03,48.48,1.11,1.66,30.3,71
2023-04-11 07:00:00,79.5,100.56,4.45,46.59,1.16,1.56,30.7,66
2023-04-11 08:00:00,57.57,86.66,2.86,51.76,1.16,1.61,30.8,65
2023-04-11 09:00:00,38.88,76.0,2.64,52.16,1.16,1.57,31.1,71
2023-04-11 10:00:00,33.93,75.18,4.76,52.33,1.16,1.62,30.8,68
2023-04-11 11:00:00,31.3,50.54,21.97,50.56,1.13,1.59,30.1,72
2023-04-11 12:00:00,43.84,68.09,31.89,43.61,1.17,1.54,29.7,76
2023-04-11 13:00:00,37.0,70.58,36.67,35.88,1.21,1.62,29.2,80
2023-04-11 14:00:00,36.86,57.16,36.52,25.37,1.21,1.63,29.0,81
2023-04-11 15:00:00,31.0,62.06,31.28,28.85,1.22,1.61,28.7,83
2023-04-11 16:00:00,31.09,64.33,29.48,30.24,1.22,1.55,28.0,89
2023-04-11 17:00:00,34.98,74.82,30.97,32.07,1.22,1.52,27.4,95
2023-04-11 18:00:00,34.0,68.94,26.79,34.53,1.24,1.54,27.0,98
2023-04-11 19:00:00,33.8,66.65,20.16,37.65,1.25,1.6,26.7,99
2023-04-11 20:00:00,25.0,55.56,10.76,37.0,1.22,1.62,26.0,99
2023-04-11 21:00:00,24.93,41.84,11.37,38.68,1.2,1.62,26.3,93
2023-04-11 22:00:00,22.2,37.28,9.82,43.45,1.18,1.57,25.8,95
2023-04-11 23:00:00,30.77,45.86,4.58,47.47,1.15,1.6,26.0,91
2023-04-12 00:00:00,20.86,41.33,3.53,48.8,1.12,1.66,26.2,95
2023-04-12 01:00:00,16.07,52.51,3.37,48.74,1.1,1.53,26.5,93
2023-04-12 02:00:00,61.48,68.4,3.01,49.52,1.08,1.54,27.3,85
2023-04-12 03:00:00,39.43,48.97,3.2,49.61,1.06,1.59,28.6,77
2023-04-12 04:00:00,40.05,68.02,1.14,49.98,1.05,1.62,29.7,74
2023-04-12 05:00:00,58.11,72.36,11.86,48.91,1.07,1.53,30.7,69
2023-04-12 06:00:00,63.16,83.97,0.32,50.8,1.08,1.63,31.1,69
2023-04-12 07:00:00,69.97,83.66,2.42,50.75,1.11,1.55,30.8,70
2023-04-12 08:00:00,68.52,104.24,2.37,52.43,1.14,1.56,30.9,68
2023-04-12 09:00:00,47.68,79.48,3.19,50.83,1.14,1.56,31.4,69
2023-04-12 10:00:00,34.09,63.18,7.85,51.46,1.14,1.57,31.0,69
2023-04-12 11:00:00,38.02,68.94,20.81,53.6,1.2,1.5,30.2,75
2023-04-12 12:00:00,38.8,67.39,28.72,49.7,1.25,1.58,29.7,78
2023-04-12 13:00:00,30.11,79.52,32.82,44.38,1.26,1.58,29.4,79
2023-04-12 14:00:00,35.02,63.76,39.58,42.86,1.24,1.62,29.2,80
2023-04-12 15:00:00,35.77,55.91,27.97,37.55,1.25,1.61,28.7,85
2023-04-12 16:00:00,26.16,53.51,33.16,31.53,1.26,1.59,27.9,93
2023-04-12 17:00:00,33.02,69.58,35.13,32.65,1.27,1.55,27.2,95
2023-04-12 18:00:00,34.09,56.33,30.1,28.8,1.28,1.63,27.3,93
2023-04-12 19:00:00,37.48,67.9,21.75,33.33,1.28,1.6,27.2,92
2023-04-12 20:00:00,15.45,95.94,13.39,35.38,1.27,1.6,26.8,93
2023-04-12 21:00:00,34.93,61.4,12.12,40.36,1.25,1.58,26.5,96
2023-04-12 22:00:00,33.07,42.09,8.04,42.13,1.25,1.65,26.1,97
2023-04-12 23:00:00,40.05,68.02,4.14,47.9,1.23,1.58,25.9,97
2023-04-13 00:00:00,42.18,57.82,2.64,51.12,1.2,1.64,26.4,97
2023-04-13 01:00:00,50.22,52.36,1.61,50.87,1.17,1.56,26.1,97
2023-04-13 02:00:00,60.02,63.58,0.76,52.25,1.16,1.58,26.9,93
